time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-01-02T11:35:08.170Z,33.508,-116.559,9.185,0.44,ml,17,97,0.03846,0.11,ci,ci11409186,2016-03-11T16:44:41.824Z,"12km ESE of Anza, CA",earthquake,0.38,0.48,0.094,9,reviewed,ci,ci
2014-01-02T11:30:37.281Z,61.1429,-147.0244,0.2,1.5,ml,,,,0.87,ak,ak0143hsz00,2019-05-14T01:49:25.418Z,"",ice quake,,1.5,,,reviewed,ak,ak
2014-01-02T11:28:01.210Z,38.8166667,-122.8165,2.73,1.33,md,47,40,0.008108,0.05,nc,nc72134806,2017-02-02T19:26:08.240Z,"8 km W of Cobb, California",earthquake,0.14,0.22,0.177,16,reviewed,nc,nc
2014-01-02T11:23:37.330Z,34.1193333,-116.3923333,4.007,1.25,ml,37,54,0.04994,0.16,ci,ci11409178,2016-03-12T00:25:13.220Z,"4km E of Yucca Valley, CA",earthquake,0.29,0.51,0.17,43,reviewed,ci,ci
2014-01-02T11:12:32.615Z,63.53,-147.7339,17,1.5,ml,,,,0.88,ak,ak0143hp3r1,2019-05-20T22:45:39.730Z,"62 km ENE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-02T11:11:53.800Z,36.1356667,-118.0881667,4.127,0.36,ml,6,310,0.1897,0.14,ci,ci11409170,2016-03-11T13:01:19.539Z,"16km NW of Coso Junction, CA",earthquake,1.18,31.61,0.219,3,reviewed,ci,ci
2014-01-02T11:10:56.830Z,64.7524,-147.9148,13.2,0.3,ml,,,,0.22,ak,ak0143hoq6r,2019-05-14T01:49:24.630Z,"8 km SW of South Van Horn, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-02T11:09:33.320Z,38.7723351,-122.7444992,1.165,1.17,md,20,75,0.01261,0.04,nc,nc72134801,2017-02-02T19:25:59.126Z,"5 km SSW of Cobb, California",earthquake,0.2,0.46,0.15,7,automatic,nc,nc
2014-01-02T11:09:24.530Z,33.9708333,-116.667,17.445,1.83,ml,65,32,0.06935,0.18,ci,ci11409162,2016-03-11T07:41:01.223Z,"12km SW of Morongo Valley, CA",earthquake,0.2,0.53,0.171,94,reviewed,ci,ci
2014-01-02T11:05:39.610Z,42.049,-125.9138333,5.41,2.06,md,7,320,1.266,0.16,uw,uw60664696,2016-07-22T19:22:00.170Z,"128 km WSW of Pistol River, Oregon",earthquake,2.75,15.4,0.088,4,reviewed,uw,uw
2014-01-02T11:01:14.261Z,62.2238,-147.856,44.3,0.9,ml,,,,0.14,ak,ak0143hmpgi,2019-05-14T01:49:44.040Z,"47 km NNW of Glacier View, Alaska",earthquake,,1,,,reviewed,ak,ak
2014-01-02T10:51:22.099Z,62.3799,-152.461,10,1.2,ml,,,,0.64,ak,ak0143hc09d,2019-05-14T01:49:43.699Z,"70 km NW of Skwentna, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2014-01-02T10:50:18.600Z,27.111,54.473,10,4.5,mb,,,,0.85,us,usc000lvkg,2014-03-07T00:25:55.000Z,"70 km SSE of Ger?sh, Iran",earthquake,,3.9,0.08,58,reviewed,teh,us
2014-01-02T10:44:41.040Z,-33.6356,-179.1938,72.03,4.3,mb,,203,4.415,1.55,us,usb000m316,2014-03-07T00:25:55.000Z,"south of the Kermadec Islands",earthquake,,10.4,0.238,6,reviewed,us,us
2014-01-02T10:42:52.469Z,61.3284,-150.4727,44.7,1.6,ml,,,,0.52,ak,ak0143ha55q,2019-05-20T22:45:39.336Z,"24 km S of Susitna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-02T10:41:57.240Z,38.8711662,-122.8089981,0.626,0.44,md,4,152,0.007207,0,nc,nc72134791,2017-02-02T19:25:53.838Z,"9 km NW of Cobb, California",earthquake,0.61,1.12,0.16,2,automatic,nc,nc
2014-01-02T10:37:24.700Z,17.937,-99.775,54.8,4,md,,,,0.4,us,usc000mh9v,2014-03-07T00:25:55.000Z,"10 km S of Nuevo Balsas, Mexico",earthquake,,5,,22,reviewed,unm,unm
2014-01-02T10:34:31.380Z,6.0956,126.1115,135.31,4.6,mb,,168,1.102,0.39,us,usb000m30g,2014-03-07T00:25:55.000Z,"30 km SSW of Pondaguitan, Philippines",earthquake,,11,0.173,11,reviewed,us,us
2014-01-02T10:23:08.321Z,63.2115,-150.5073,123.6,1.5,ml,,,,0.4,ak,ak0143h5z5c,2019-05-20T22:45:38.948Z,"71 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-02T10:21:40.120Z,38.814,-122.8236667,2.079,0.37,md,21,73,0.006306,0.02,nc,nc72134786,2017-02-02T19:25:48.472Z,"8 km W of Cobb, California",earthquake,0.25,0.29,0.217,6,reviewed,nc,nc
2014-01-02T10:18:21.110Z,38.8188333,-122.827,2.651,0.29,md,24,45,0.007207,0.03,nc,nc72134781,2017-02-02T19:25:42.068Z,"9 km W of Cobb, California",earthquake,0.25,0.33,0.257,7,reviewed,nc,nc
2014-01-02T10:17:34.440Z,38.8273333,-122.7961667,-0.66,0.42,md,22,47,0.01171,0.06,nc,nc72134776,2017-02-02T19:25:35.627Z,"6 km W of Cobb, California",earthquake,0.15,0.51,0.209,7,reviewed,nc,nc
2014-01-02T10:13:00.201Z,53.7345,-166.3492,74.5,2.2,ml,,,,0.22,ak,ak0143h3td0,2019-05-20T22:45:38.483Z,"19 km SE of Unalaska, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-02T10:12:54.250Z,33.4923333,-116.4868333,14.49,0.86,ml,24,96,0.05974,0.11,ci,ci11409154,2016-03-11T11:14:00.010Z,"19km ESE of Anza, CA",earthquake,0.25,0.5,0.154,19,reviewed,ci,ci
2014-01-02T10:12:38.480Z,33.4898333,-116.4878333,14.898,0.87,ml,28,97,0.06177,0.13,ci,ci11409146,2016-03-11T05:54:02.343Z,"19km ESE of Anza, CA",earthquake,0.28,0.48,0.105,22,reviewed,ci,ci
2014-01-02T10:11:52.230Z,35.4773333,-118.2883333,1.38,1.63,ml,32,46,0.2149,0.13,ci,ci11409138,2016-03-11T11:13:58.004Z,"22km ESE of Bodfish, CA",earthquake,0.21,0.78,0.195,22,reviewed,ci,ci
2014-01-02T10:10:06.546Z,60.408,-144.9651,12.6,1.4,ml,,,,0.52,ak,ak0143h36pa,2019-05-14T01:49:43.345Z,"46 km ESE of Cordova, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-02T10:08:22.230Z,33.5045,-116.471,9.088,0.9,mh,17,99,0.04228,0.09,ci,ci11409130,2016-03-12T04:08:32.878Z,"20km ESE of Anza, CA",earthquake,0.3,0.58,,0,reviewed,ci,ci
2014-01-02T10:04:11.340Z,42.8013333,-122.198,46.448,1.26,ml,6,105,0.1375,0.38,uw,uw60044208,2016-07-22T19:21:59.710Z,"24 km ENE of Prospect, Oregon",earthquake,3.5,9.68,0.067,2,reviewed,uw,uw
2014-01-02T10:04:07.600Z,18.2194,-65.9785,6,2.6,Md,22,75.6,0.12666246,0.18,pr,pr14002005,2014-03-07T00:25:55.000Z,"3 km NNW of San Lorenzo, Puerto Rico",earthquake,0.9,1.4,0,16,reviewed,pr,pr
2014-01-02T09:58:46.744Z,62.8208,-149.414,74.2,1.3,ml,,,,0.32,ak,ak0143gs4ki,2019-05-20T22:45:37.946Z,"54 km NE of Chase, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-02T09:56:17.400Z,10.4088,126.3537,54.11,5,mb,,49,3.404,1.08,us,usc000lvk3,2014-03-07T00:25:55.000Z,"55 km NE of Santa Monica, Philippines",earthquake,,4.8,0.055,112,reviewed,us,us
2014-01-02T09:54:52.100Z,18.2201,-65.9705,8,3,Md,27,68.4,0.11947593,0.14,pr,pr14002004,2015-01-29T20:48:48.578Z,"3 km NNW of San Lorenzo, Puerto Rico",earthquake,0.2,1,0,18,reviewed,pr,pr
2014-01-02T09:54:31.780Z,38.8275,-122.7956667,-0.55,1.19,md,45,33,0.01171,0.05,nc,nc72134766,2017-02-02T19:25:27.400Z,"6 km W of Cobb, California",earthquake,0.08,0.31,0.14,16,reviewed,nc,nc
2014-01-02T09:47:02.200Z,33.4976667,-116.4891667,14.45,0.22,ml,17,103,0.05891,0.12,ci,ci11409122,2016-03-11T16:44:40.383Z,"18km ESE of Anza, CA",earthquake,0.42,1.03,0.033,5,reviewed,ci,ci
2014-01-02T09:42:36.890Z,38.8263333,-122.7991667,-0.71,0.45,md,15,50,0.009009,0.04,nc,nc72134761,2017-02-02T19:25:16.579Z,"6 km W of Cobb, California",earthquake,0.17,0.66,0.171,5,reviewed,nc,nc
2014-01-02T09:42:32.140Z,38.7891667,-122.738,0.313,0.32,md,6,114,0.006306,0.01,nc,nc71076794,2017-02-02T19:25:09.809Z,"3 km SSW of Cobb, California",earthquake,0.36,1.3,0.269,2,reviewed,nc,nc
2014-01-02T09:41:16.260Z,38.8253333,-122.7985,-0.64,1.17,md,48,35,0.009009,0.06,nc,nc72134756,2017-02-02T19:25:01.780Z,"6 km W of Cobb, California",earthquake,0.08,0.29,0.212,18,reviewed,nc,nc
2014-01-02T09:37:32.580Z,38.828,-122.8068333,1.113,0.21,md,4,202,0.005405,0.01,nc,nc72134751,2017-02-02T19:24:47.414Z,"7 km W of Cobb, California",earthquake,1.83,2.98,,1,reviewed,nc,nc
2014-01-02T09:36:27.760Z,38.7778333,-122.7333333,0.33,,,3,213,0.006306,0.01,nc,nc72134746,2017-02-02T19:24:39.564Z,"4 km S of Cobb, California",earthquake,5.95,2.9,,,reviewed,nc,nc
2014-01-02T09:34:47.430Z,38.7421684,-122.6968307,0.712,1.04,md,9,208,0.005405,0.03,nc,nc72134741,2017-02-02T19:24:31.825Z,"7 km W of Middletown, California",earthquake,0.54,0.45,0.19,3,automatic,nc,nc
2014-01-02T09:34:36.930Z,38.7445,-122.7015,1.41,0.98,md,35,70,0.007207,0.06,nc,nc72134736,2017-02-02T19:24:24.796Z,"7 km W of Middletown, California",earthquake,0.16,0.16,0.177,12,reviewed,nc,nc
2014-01-02T09:33:28.350Z,38.7756653,-122.753334,0.579,1.01,md,15,60,0.01081,0.04,nc,nc72134731,2017-02-02T19:24:18.518Z,"5 km SSW of Cobb, California",earthquake,0.22,0.59,0.13,5,automatic,nc,nc
2014-01-02T09:32:52.900Z,38.783,-122.7411667,0.763,2.33,md,21,64,0.003604,0.02,nc,nc71076559,2017-02-02T19:24:12.301Z,"4 km SSW of Cobb, California",earthquake,0.16,0.26,0.166,3,reviewed,nc,nc
2014-01-02T09:32:40.910Z,38.7855,-122.7525,-0.803,2.39,md,25,63,0.01261,0.06,nc,nc71076554,2017-02-02T19:24:05.750Z,"4 km SSW of Cobb, California",earthquake,0.11,0.65,0.128,2,reviewed,nc,nc
2014-01-02T09:32:27.530Z,38.7866667,-122.7408333,1.333,3.25,mw,90,26,0.004505,0.05,nc,nc72134726,2017-02-02T19:23:57.350Z,"4 km SSW of Cobb, California",earthquake,0.09,0.14,,4,reviewed,nc,nc
2014-01-02T09:26:39.710Z,47.3731667,-122.666,20.937,1.51,md,23,72,0.147,0.17,uw,uw60664686,2016-07-22T19:21:59.430Z,"1 km WSW of Wauna, Washington",earthquake,0.43,0.95,0.213,18,reviewed,uw,uw
2014-01-02T09:24:55.588Z,62.8886,-149.3502,66.5,1.1,ml,,,,0.54,ak,ak0143gkuwm,2019-05-20T22:45:37.506Z,"59 km SSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-02T09:23:05.490Z,38.84,-122.837,2.05,1.88,md,58,47,0.001802,0.05,nc,nc72134721,2017-02-02T19:23:31.350Z,"10 km WNW of Cobb, California",earthquake,0.11,0.18,0.143,25,reviewed,nc,nc
2014-01-02T09:22:38.487Z,63.1646,-149.7094,89.2,1.1,ml,,,,0.32,ak,ak0143gke5k,2019-05-14T01:49:42.990Z,"45 km SW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-02T09:21:15.470Z,38.8160019,-122.8150024,2.125,0.64,md,12,77,0.008108,0.01,nc,nc72134716,2017-02-02T19:23:22.923Z,"8 km W of Cobb, California",earthquake,0.27,0.59,0.24,3,automatic,nc,nc
2014-01-02T09:20:42.830Z,-19.9011,169.3398,122.43,4.3,mb,,119,2.35,1.2,us,usb000m308,2014-03-07T00:25:55.000Z,"40 km S of Isangel, Vanuatu",earthquake,,8.9,0.201,7,reviewed,us,us
2014-01-02T09:11:34.230Z,60.9193,-147.4226,10,1.3,ml,,,,0.99,ak,ak0143gi0y7,2019-05-20T22:45:37.069Z,"40 km W of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-02T09:09:58.969Z,60.256,-141.8731,3.4,1.4,ml,,,,0.31,ak,ak0143ghnfc,2019-05-14T01:49:42.629Z,"143 km SSE of McCarthy, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-01-02T08:59:33.600Z,27.127,54.461,20,4,mb,,,,0.91,us,usc000lvjq,2014-03-07T00:25:55.000Z,"68 km SSE of Ger?sh, Iran",earthquake,,3,0.134,16,reviewed,teh,us
2014-01-02T08:57:17.650Z,33.5023333,-116.468,9.368,0.22,ml,16,99,0.04111,0.13,ci,ci11409114,2016-03-11T18:38:48.477Z,"20km ESE of Anza, CA",earthquake,0.4,0.73,0.076,7,reviewed,ci,ci
2014-01-02T08:53:59.580Z,33.4876667,-116.4835,13.058,0.7,ml,23,98,0.06002,0.15,ci,ci11409106,2016-03-11T11:13:56.612Z,"19km ESE of Anza, CA",earthquake,0.29,0.58,0.105,18,reviewed,ci,ci
2014-01-02T08:49:04.510Z,36.667,-121.3008333,3.21,0.62,md,19,67,0.02252,0.07,nc,nc72134711,2017-02-02T19:23:17.722Z,"13 km S of Tres Pinos, California",earthquake,0.24,0.93,0.217,16,reviewed,nc,nc
2014-01-02T08:47:08.837Z,65.0445,-150.4381,16,1.2,ml,,,,0.56,ak,ak0143g495v,2019-05-20T22:45:36.648Z,"10 km ENE of Manley Hot Springs, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-02T08:43:08.820Z,38.8016663,-122.7720032,0.801,0.88,md,16,118,0.01351,0.03,nc,nc72134706,2017-02-02T19:23:12.509Z,"4 km WSW of Cobb, California",earthquake,0.27,0.56,0.08,5,automatic,nc,nc
2014-01-02T08:42:28.110Z,38.802166,-122.7730026,1.119,0.62,md,10,64,0.01261,0.01,nc,nc72134701,2017-02-02T19:23:06.733Z,"4 km WSW of Cobb, California",earthquake,0.36,0.84,0.25,3,automatic,nc,nc
2014-01-02T08:38:26.312Z,61.6354,-150.865,70.8,1.7,ml,,,,0.33,ak,ak0143g2d2f,2019-05-20T22:45:36.232Z,"21 km WNW of Susitna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-01-02T08:38:22.742Z,58.3655,-136.9569,20.2,1.9,ml,,,,0.66,ak,ak0143g2csi,2019-05-14T01:49:42.291Z,"40 km WNW of Elfin Cove, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2014-01-02T08:32:42.864Z,62.1881,-150.5693,13.4,1.3,ml,,,,0.49,ak,ak0143g141q,2019-05-20T22:45:35.696Z,"22 km SW of Trapper Creek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-02T08:29:18.429Z,59.9133,-153.0894,106.8,1.8,ml,,,,0.46,ak,ak0143g0f0i,2019-05-14T01:49:41.930Z,"58 km ENE of Pedro Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2014-01-02T08:28:59.830Z,38.8175011,-122.8164978,1.999,0.43,md,10,74,0.008108,0.01,nc,nc72134696,2017-02-02T19:23:01.602Z,"8 km W of Cobb, California",earthquake,0.52,0.66,0.13,2,automatic,nc,nc
2014-01-02T08:25:43.770Z,38.817,-122.8175,2.47,0.17,md,24,71,0.009009,0.04,nc,nc72134691,2017-02-02T19:22:56.169Z,"8 km W of Cobb, California",earthquake,0.18,0.31,0.226,6,reviewed,nc,nc
2014-01-02T08:24:03.120Z,38.8216667,-122.81633,1.874,0.56,md,7,154,0.005405,0.01,nc,nc72134686,2017-02-02T19:22:50.584Z,"8 km W of Cobb, California",earthquake,0.54,0.71,0.04,3,automatic,nc,nc
2014-01-02T08:13:34.980Z,38.8341667,-122.7736667,2.019,0.26,md,9,75,0.004505,0.02,nc,nc72134676,2017-02-02T19:22:44.485Z,"4 km WNW of Cobb, California",earthquake,0.41,0.71,0.023,3,reviewed,nc,nc
2014-01-02T08:10:18.801Z,58.3934,-153.9879,59.3,1.9,ml,,,,0.56,ak,ak0143fwcfs,2019-05-14T01:49:41.576Z,"73 km WNW of Aleneva, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2014-01-02T08:07:23.000Z,34.0795,-117.2808333,14.303,1.17,ml,20,53,0.02588,0.15,ci,ci11409098,2016-03-11T13:01:18.316Z,"3km ENE of Colton, CA",earthquake,0.52,1.09,0.124,43,reviewed,ci,ci
2014-01-02T08:03:24.830Z,61.1521,-152.049,100.8,1.1,ml,,,,0.32,ak,ak0143fuuw3,2019-05-14T01:49:41.231Z,"50 km W of Tyonek, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2014-01-02T08:03:10.440Z,36.1016667,-117.8645,3.622,0.09,ml,8,193,0.01785,0.08,ci,ci11409090,2016-03-11T20:40:48.186Z,"10km NE of Coso Junction, CA",earthquake,1.52,0.97,0.155,4,reviewed,ci,ci
2014-01-02T07:56:55.745Z,39.4069,-119.9206,7.7,0.3,ml,12,76.29,0.122,0.1124,nn,nn00557609,2018-06-29T22:59:48.771Z,"8 km E of Floriston, California",earthquake,,4.6,0.5,7,reviewed,nn,nn
2014-01-02T07:48:54.080Z,38.8481667,-122.8071667,3.89,2.6,mh,4,276,0.02432,0.01,nc,nc72134671,2017-02-02T19:22:38.530Z,"7 km WNW of Cobb, California",earthquake,5.14,6.3,,0,reviewed,nc,nc
2014-01-02T07:48:30.020Z,35.2496,140.4761,35,4.5,mb,,108,2.198,0.8,us,usc000lvje,2014-03-07T00:25:55.000Z,"7 km E of ?hara, Japan",earthquake,,1.9,0.092,37,reviewed,us,us
2014-01-02T07:46:13.639Z,63.5075,-147.6064,17.6,1,ml,,,,0.29,ak,ak0143fim7n,2019-05-20T22:45:35.266Z,"68 km E of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-02T07:44:54.680Z,38.8115005,-122.73983,2.476,0.64,md,11,63,0.008108,0.02,nc,nc72134666,2017-02-02T19:22:32.102Z,"1 km SW of Cobb, California",earthquake,0.36,0.79,0.21,4,automatic,nc,nc
2014-01-02T07:44:40.193Z,60.1598,-152.9863,121.9,1.6,ml,,,,0.16,ak,ak0143fi8tv,2019-05-14T01:49:40.880Z,"Southern Alaska",earthquake,,1.2,,,reviewed,ak,ak
2014-01-02T07:43:25.090Z,33.93,-116.0158333,10.592,1.17,ml,30,103,0.07193,0.15,ci,ci11409082,2016-03-11T09:29:55.024Z,"24km SSE of Twentynine Palms, CA",earthquake,0.28,0.92,0.193,36,reviewed,ci,ci
2014-01-02T07:39:08.360Z,38.5807,-118.4862,12.8,0.4,ml,5,150.39,0.055,0.1545,nn,nn00557608,2018-06-29T22:59:48.682Z,"13 km ENE of Hawthorne, Nevada",earthquake,,5.3,1.14,4,reviewed,nn,nn
2014-01-02T07:37:43.920Z,39.4042,-119.9176,7.9,-0.2,ml,9,101.92,0.119,0.1322,nn,nn00557607,2018-06-29T22:59:48.597Z,"8 km E of Floriston, California",earthquake,,2.8,0.25,2,reviewed,nn,nn
2014-01-02T07:30:31.491Z,39.4087,-119.9231,7.5,0.2,ml,10,64.95,0.11,0.1029,nn,nn00432911,2018-06-29T22:59:46.837Z,"8 km E of Floriston, California",earthquake,,2,0.41,4,reviewed,nn,nn
2014-01-02T07:28:58.490Z,33.9298333,-116.0035,12.99,0.51,ml,5,226,0.07072,0.07,ci,ci37166853,2016-03-11T18:38:47.033Z,"24km SSE of Twentynine Palms, CA",earthquake,1.8,0.85,0.149,6,reviewed,ci,ci
2014-01-02T07:28:29.430Z,36.0238333,-117.7763333,1.392,-0.11,ml,8,99,0.007754,0.05,ci,ci11409074,2016-03-11T09:29:53.615Z,"15km NE of Little Lake, CA",earthquake,0.35,0.46,0.179,3,reviewed,ci,ci
2014-01-02T07:27:35.820Z,38.8398323,-122.8406677,1.533,1.09,md,22,44,0.004505,0.02,nc,nc72134661,2017-02-02T19:22:24.797Z,"10 km W of Cobb, California",earthquake,0.21,0.38,0.06,6,automatic,nc,nc
2014-01-02T07:25:50.300Z,33.9328333,-116.0241667,8.402,0.84,ml,27,102,0.07096,0.17,ci,ci11409066,2016-03-12T06:00:14.458Z,"23km S of Twentynine Palms, CA",earthquake,0.5,0.75,0.139,17,reviewed,ci,ci
2014-01-02T07:24:05.540Z,33.9383333,-116.0103333,11.152,1.09,ml,22,104,0.06292,0.45,ci,ci11409058,2016-03-11T09:29:52.322Z,"23km SSE of Twentynine Palms, CA",earthquake,1.03,1.5,0.15,18,reviewed,ci,ci
2014-01-02T07:22:55.060Z,33.9275,-116.0088333,10.892,1.6,mh,50,48,0.07345,0.16,ci,ci11409050,2016-03-12T04:08:29.837Z,"24km SSE of Twentynine Palms, CA",earthquake,0.22,0.68,,0,reviewed,ci,ci
2014-01-02T07:22:28.078Z,38.5787,-118.4563,9.6,-0.3,ml,5,167.92,0.072,0.0814,nn,nn00557606,2018-06-29T22:59:48.497Z,"15 km ENE of Hawthorne, Nevada",earthquake,,4,0.52,4,reviewed,nn,nn
2014-01-02T07:21:47.892Z,61.4541,-149.882,27.7,2.7,ml,,,,0.61,ak,ak0143fdbyd,2019-05-20T22:45:34.777Z,"8 km W of Knik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-02T07:17:43.000Z,38.8241653,-122.8184967,3.779,0.56,md,7,147,0.006306,0.01,nc,nc72134651,2017-02-02T19:22:19.050Z,"8 km W of Cobb, California",earthquake,1.59,2,,1,automatic,nc,nc
2014-01-02T07:16:25.950Z,38.8123322,-122.7401657,1.581,1.07,md,11,90,0.02703,0.02,nc,nc72134646,2017-02-02T19:22:12.465Z,"1 km SW of Cobb, California",earthquake,0.25,0.95,0.15,5,automatic,nc,nc
2014-01-02T07:14:41.935Z,60.1066,-150.807,46.1,1.4,ml,,,,0.25,ak,ak0143fbthd,2019-05-14T01:49:40.535Z,"28 km NNE of Fox River, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2014-01-02T07:05:04.090Z,37.1551667,-121.9196667,5.144,1.11,md,22,96,0.01712,0.07,nc,nc72134641,2017-02-02T19:22:06.227Z,"4 km ESE of Lexington Hills, California",earthquake,0.22,0.25,0.138,22,reviewed,nc,nc
2014-01-02T07:04:40.070Z,33.9306667,-116.0108333,10.792,1.47,ml,43,53,0.07054,0.16,ci,ci11409042,2016-03-11T20:40:46.296Z,"24km SSE of Twentynine Palms, CA",earthquake,0.3,0.83,0.171,49,reviewed,ci,ci
2014-01-02T06:58:16.330Z,55.4669,162.9068,72.63,4.5,mb,,99,3.497,0.64,us,usc000lviz,2014-03-07T00:25:55.000Z,"88 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,,7.2,0.053,116,reviewed,us,us
2014-01-02T06:57:20.200Z,45.7155,-122.4993333,15.055,0.99,md,14,161,0.2241,0.11,uw,uw60664676,2016-07-22T19:21:59.180Z,"2 km SSW of Hockinson, Washington",earthquake,1.04,1.64,0.197,7,reviewed,uw,uw
2014-01-02T06:57:12.400Z,42.8933,-111.1543,2.1,2.3,Md,16,108,0.13384898,0.26,mb,mb14171001,2014-01-09T22:37:53.770Z,"12 km WSW of Thayne, Wyoming",earthquake,1.5,2.2,0.5,3,automatic,mb,mb
2014-01-02T06:51:38.946Z,38.5871,-118.4175,3.4,0.6,ml,5,189.99,0.092,0.0928,nn,nn00432968,2018-06-29T22:59:47.878Z,"19 km ENE of Hawthorne, Nevada",earthquake,,17.5,0,1,reviewed,nn,nn
2014-01-02T06:51:38.400Z,18.6706,-64.8455,50,2.8,Md,6,198,0.33237666,0.18,pr,pr14002003,2014-03-07T00:25:55.000Z,"37 km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.3,2.7,0,3,reviewed,pr,pr
2014-01-02T06:51:16.194Z,38.5744,-118.4439,7.1,0.1,ml,5,170.57,0.082,0.0392,nn,nn00432967,2018-06-29T22:59:47.795Z,"16 km ENE of Hawthorne, Nevada",earthquake,,6.5,0,1,reviewed,nn,nn
2014-01-02T06:48:27.060Z,61.5169,-150.6561,55.3,1.3,ml,,,,0.34,ak,ak0143exn2q,2019-05-14T01:49:19.596Z,"8 km WSW of Susitna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-02T06:46:46.780Z,37.6313333,-118.8706667,4.405,-0.05,md,7,101,0.02432,0.01,nc,nc72134636,2017-02-02T19:21:59.343Z,"9 km ESE of Mammoth Lakes, California",earthquake,0.73,1.65,0.174,6,reviewed,nc,nc
2014-01-02T06:46:26.705Z,59.845,-139.1494,2.3,1.7,ml,,,,0.6,ak,ak0143ex7m6,2019-05-14T01:49:40.154Z,"46 km NE of Yakutat, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2014-01-02T06:34:52.290Z,38.8018341,-122.7724991,0.514,0.88,md,11,112,0.01532,0.03,nc,nc72134631,2017-02-02T19:21:53.723Z,"4 km WSW of Cobb, California",earthquake,0.27,0.78,,3,automatic,nc,nc
2014-01-02T06:25:19.630Z,35.49,-118.293,3.34,1.17,ml,13,87,0.2093,0.14,ci,ci11409034,2016-03-11T13:01:16.792Z,"21km ESE of Bodfish, CA",earthquake,0.35,2.59,0.146,6,reviewed,ci,ci
2014-01-02T06:23:09.700Z,40.29,-124.4526667,20.031,4.02,mw,24,249,0.1324,0.09,nc,nc72134626,2020-05-02T03:17:33.461Z,"35 km SSW of Ferndale, California",earthquake,0.65,0.28,,5,reviewed,nc,nc
2014-01-02T06:19:24.490Z,34.0978333,-117.4753333,6.804,0.87,ml,17,103,0.1112,0.06,ci,ci11409018,2016-03-11T05:54:00.336Z,"2km W of Fontana, CA",earthquake,0.38,1.56,0.161,12,reviewed,ci,ci
2014-01-02T06:19:00.400Z,13.865,-91.4629,143.1,4.1,md,,,,1.21,us,usb000m307,2014-03-07T00:25:55.000Z,"41 km SSW of Nueva Concepción, Guatemala",earthquake,,5,,14,reviewed,unm,unm
2014-01-02T06:15:01.896Z,39.4068,-119.9206,8.5,-0.2,ml,7,100.23,0.122,0.0729,nn,nn00557605,2018-06-29T22:59:48.414Z,"8 km E of Floriston, California",earthquake,,7.8,0.45,2,reviewed,nn,nn
2014-01-02T06:13:08.930Z,-19.6392,169.4522,127.75,4.3,mb,,232,2.167,1.05,us,usb000m30a,2014-03-07T00:25:55.000Z,"20 km ESE of Isangel, Vanuatu",earthquake,,8.8,0.161,12,reviewed,us,us
2014-01-02T06:12:12.501Z,63.2183,-151.4715,11.5,1.5,ml,,,,0.63,ak,ak0143epw6a,2019-05-20T22:45:34.292Z,"38 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-02T06:11:07.747Z,38.5808,-118.4452,8.7,-0.5,ml,4,174.87,0.077,0.0871,nn,nn00557604,2018-06-29T22:59:48.332Z,"16 km ENE of Hawthorne, Nevada",earthquake,,7.6,0.01,2,reviewed,nn,nn
2014-01-02T06:09:34.430Z,47.3728333,-122.6783333,22.951,0.69,md,9,138,0.1901,0.09,uw,uw60664661,2016-07-22T19:21:58.900Z,"2 km WSW of Wauna, Washington",earthquake,0.51,0.94,0.255,5,reviewed,uw,uw
